"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene1589",1.209595520296,0.563663029617417,3.68590459946639,0.152923933435233,0.878458261744677,NA
"gene4482",5.60382562664169,0.563251547699509,1.48413955126394,0.379513872007404,0.704306305050419,NA
"gene7223",2.15954417011654,0.563133933402962,2.36069566999546,0.238545756049972,0.811457831202736,NA
"gene12236",10.9243825652186,-0.562830871723243,1.40195098871915,-0.401462587673951,0.688079577481927,NA
"gene6549",10.1462234102841,0.56269793475556,1.14178076769756,0.492824849283684,0.62213635104758,NA
"gene2414",13.3976245587564,-0.562571966937831,1.10169224217579,-0.510643485903809,0.609600720019735,NA
"gene3203",7.45774390162364,-0.562555350782543,1.42921350127443,-0.393611836356789,0.693867641122969,NA
"gene9752",1.87432931085096,-0.562489967293994,3.04516919894726,-0.184715505295552,0.853452183988561,NA
"gene4243",1.01505654007783,0.562398625696654,4.01436808699382,0.140096427011458,0.888583803585079,NA
"gene9198",10.0264120818604,0.56209007922868,1.19658705285343,0.46974441006051,0.638537634930084,NA
"gene12777",1.23433622748805,-0.56208168978001,4.21000585982915,-0.133510904377416,0.893789341029029,NA
"gene14001",0.756924856199675,0.561973462243126,4.46491515290519,0.125864309398459,0.899839334920313,NA
"gene945",13.1488330284303,-0.561938314245533,1.17663764564255,-0.477579751358935,0.63294934560894,NA
"gene7246",11.4941196390122,-0.561832629100401,1.11442590105493,-0.504145343865896,0.614159244947748,NA
"gene3302",1.19282057987239,-0.561725355404877,3.28659629053657,-0.170914011259098,0.864291379379063,NA
"gene2470",46.8752137064922,0.561502026148764,0.536564768777342,1.04647576364033,0.295341429038365,0.721995289236082
"gene3609",1.29250288233552,-0.561202677489517,3.53039659282154,-0.15896306908709,0.873697970393522,NA
"gene13296",0.259167165083259,-0.561105939330676,5.56478215792739,-0.100831609110043,0.919684134263996,NA
"gene14158",22.2745166072196,0.560305009311464,0.914087391998719,0.612966565577845,0.539898447297874,NA
"gene14586",3.38130787352842,0.560250494803485,2.47940738984154,0.225961452361119,0.821231401508009,NA
"gene9657",0.317408875171024,-0.560227593848062,5.53331111147228,-0.101246357300701,0.919354897951244,NA
"gene4228",0.726795404575681,-0.560210623919907,5.03269762166476,-0.111314182975808,0.911367208913255,NA
"gene12651",0.427868304843059,-0.560193702142232,5.53331042515897,-0.101240244826159,0.919359750068873,NA
