"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene1644",6.92709370987066,-7.12046862169981,2.55820364426351,-2.78338616148354,0.00537947366963696,NA
"gene8909",3.57570518160074,-7.05999405950424,5.63490642098281,-1.25290351463776,0.210240822662919,NA
"gene13645",2.45910247567158,-7.05999381100189,5.63490642380972,-1.25290346990868,0.210240838943109,NA
"gene14273",3.01326080608248,-7.05999381087414,5.63490642380739,-1.25290346988652,0.210240838951172,NA
"gene6852",2.57814415855432,-7.0599820844328,5.63490621181826,-1.25290143598587,0.210241579237544,NA
"gene12052",2.31513298068779,-7.05445617700639,5.02895665338333,-1.40276734583909,0.160686227393673,NA
"gene1951",2.31513298068779,-7.05445617700639,5.02895665338333,-1.40276734583909,0.160686227393673,NA
"gene13649",3.46011538061627,-7.03331469452069,2.81923501668244,-2.49475998024358,0.0126042355774369,NA
"gene902",4.19538727098588,-7.01049192871827,2.0313662285117,-3.45112162953234,0.000558261920817813,NA
"gene8469",2.9098302106457,-7.00382088484068,3.14964249608808,-2.22368757518975,0.0261694717603604,NA
"gene6436",4.19256237483582,-6.98020033941829,2.84461270722216,-2.45383152571046,0.0141343184446806,NA
"gene1750",3.13806286682448,-6.98018539956185,2.84468754105217,-2.45376172209763,0.0141370622217968,NA
"gene12403",3.33632349898984,-6.97889120974589,2.92419127790857,-2.38660557620475,0.0170047240529301,NA
"gene8471",7.42925940980783,-6.92537527262032,2.45015981279779,-2.82649941299641,0.00470598303076241,NA
"gene14253",9.10460898007705,-6.92491705342818,2.44489949594574,-2.83239334169418,0.00462009766486842,0.152714315205053
"gene2743",3.37325550386364,-6.9056797011573,5.55042454616078,-1.244171440171,0.213436472545461,NA
"gene11020",3.59222946701884,-6.89352935261759,3.07814605066971,-2.23950691069963,0.0251229521751953,NA
