"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene14617",2.18183835135691,7.10428315241926,4.6358902503589,1.53245283403102,0.125410728194296,NA
"gene8653",2.18183835135691,7.10428315241926,4.6358902503589,1.53245283403102,0.125410728194296,NA
"gene10683",2.94398660144351,7.09681964433414,2.56727566085417,2.76433877068461,0.00570382872146025,NA
"gene2792",3.37335234894372,7.052868716743,2.14825918418817,3.28306228999472,0.00102685973214348,0.0368601657837207
"gene4029",2.24368149195335,7.05195833722218,3.30100005986481,2.13630966656541,0.0326541814904992,NA
"gene2373",3.53525570438278,7.03274191354462,2.33737159189712,3.00882492878958,0.00262260193638671,0.0655163928864729
"gene7308",4.37965073953967,7.0286327359331,4.39846177714641,1.59797517678853,0.110048501663755,0.513124075277679
"gene8693",3.04032279558251,6.96319178601956,2.60201591742222,2.67607578393213,0.00744897995113818,NA
"gene4526",3.12933821621793,6.92817209880203,5.0118906997342,1.38234700512712,0.166865179651838,NA
"gene9507",2.02687584966926,6.88817628553579,3.89887369380134,1.76670926695754,0.077276930612099,NA
"gene4549",1.87014715830592,6.88088344870109,4.89282970387948,1.40631983231407,0.159629173613241,NA
"gene7844",1.87014715830592,6.88088344870109,4.89282970387948,1.40631983231407,0.159629173613241,NA
"gene9313",1.87014715830592,6.88088344870109,4.89282970387948,1.40631983231407,0.159629173613241,NA
"gene6565",5.0292136672873,6.87965838239331,3.85195097392601,1.78601919623639,0.0740961500483886,0.432452075736959
"gene660",2.25370852386305,6.8712681597347,4.22978712126217,1.62449503077694,0.10427020007665,NA
"gene2017",2.20189444472504,6.86422474212398,3.89818749057848,1.76087598626647,0.0782593951724851,NA
"gene9245",2.61796668329324,6.80882837833136,2.62196472179908,2.59684210154416,0.00940851632470936,NA
"gene154",2.35846523851448,6.79443373670251,3.05099163247007,2.22695915137655,0.0259500039578111,NA
"gene9860",2.24188202340323,6.75351879075487,3.00057959840117,2.25073808885237,0.0244021308311055,NA
"gene6967",6.65470061892265,6.73682074679774,2.24334327480399,3.00302714366636,0.00267308588732596,0.0657390300148795
"gene4031",2.78279759141354,6.71011490609428,2.61029141032794,2.57063823584788,0.0101511304876357,NA
"gene14304",4.15466134081366,6.69849172125984,2.48007018742275,2.70092828631629,0.00691462461190735,0.119574114500862
"gene13124",2.99388426774632,6.69665083129054,2.22362990380683,3.01158516524083,0.00259887488941907,NA
"gene10330",1.75907161981029,6.6810654464825,4.02871725164789,1.65836047286508,0.0972447297863613,NA
"gene3685",1.82331863715024,6.65111541134693,4.04281607327152,1.64516893442662,0.0999349779871399,NA
"gene5698",1.65584480232426,6.61733528423103,3.91076562507982,1.69208178618374,0.0906303807233365,NA
"gene4401",1.55845596525494,6.61421063157971,5.01531678204276,1.31880216525141,0.187235260206602,NA
"gene4948",1.55845596525494,6.61421063157971,5.01531678204276,1.31880216525141,0.187235260206602,NA
"gene5694",1.55845596525494,6.61421063157971,5.01531678204276,1.31880216525141,0.187235260206602,NA
"gene4990",2.64070443018387,6.61420342896804,5.01531622544817,1.31880087548757,0.187235691506788,NA
"gene13276",1.65981107167181,6.60893475012591,4.64614568378569,1.42245534254125,0.154894106860693,NA
"gene9832",1.62819439535623,6.60888356569184,4.64329080077285,1.4233189023164,0.15464372982687,NA
"gene9426",2.30084253409076,6.58085680514097,3.56307357850556,1.84696068159814,0.0647528389606479,NA
"gene12303",2.42689013178007,6.57055806172147,2.95344522264386,2.22470964125065,0.0261007366248596,NA
"gene6305",5.21911350264025,6.56477626625082,2.31215159002746,2.8392499412951,0.00452197217551941,0.0917978225038248
"gene1122",1.85015989653368,6.55913390225709,3.28740227114814,1.99523312368045,0.0460174599540095,NA
"gene4568",3.69719976823288,6.55572082663302,2.28397916574966,2.87030675451948,0.00410073765367927,0.0858493173194104
"gene9347",3.97846190741383,6.54000772162916,2.24351878711537,2.91506706303898,0.00355612118229695,0.0789010207019256
"gene9007",2.64509562705905,6.50800800400173,2.2658537443236,2.87221009754294,0.00407611875538359,NA
