"","22_mock_A_S4HSCounts.txt","22_mock_B_S5HSCounts.txt","22_mock_C_S6HSCounts.txt","22_WNV_B_S2HSCounts.txt","22_WNV_C_S3HSCounts.txt","26_mock_A_S10HSCounts.txt","26_mock_B_S11HSCounts.txt","26_mock_C_S12HSCounts.txt","26_WNV_A_S7HSCounts.txt","26_WNV_B_S8HSCounts.txt","26_WNV_C_S9HSCounts.txt","30_mock_A_S16HSCounts.txt","30_mock_B_S17HSCounts.txt","30_mock_C_S18HSCounts.txt","30_WNV_A_S13HSCounts.txt","30_WNV_B_S14HSCounts.txt","30_WNV_C_S15HSCounts.txt"
"gene3683",48,28,4,82,41,20,26,0,10,0,9,258,38,374,159,56,168
"gene3684",65,65,23,30,35,22,11,9,12,0,2,90,30,212,98,69,58
"gene3685",0,6,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0
"gene3686",0,1,0,0,0,0,3,1,0,7,0,0,0,10,0,0,7
"gene3687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3688",16,7,0,6,1,0,9,0,5,0,0,0,8,15,8,0,10
"gene3689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3691",12,12,0,25,23,4,24,0,10,0,3,10,29,36,56,6,74
"gene3692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3694",3,1,0,7,15,8,0,0,1,0,1,0,3,9,4,7,5
"gene3695",0,0,0,0,0,6,0,13,1,0,0,0,0,1,0,0,0
"gene3696",6,0,0,4,0,4,9,0,0,0,4,6,13,27,0,8,11
"gene3697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3698",1,15,1,0,0,0,0,0,0,0,0,0,9,0,1,0,0
"gene3699",3,5,0,7,14,4,5,0,14,0,0,4,9,21,3,21,2
"gene37",22,9,5,14,30,18,14,0,5,0,0,6,13,44,60,4,33
"gene370",0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0
"gene3700",8,19,0,12,10,12,19,0,10,0,1,0,5,11,13,18,13
"gene3701",3,7,0,14,11,15,23,0,8,0,2,4,2,14,28,4,1
"gene3702",0,0,0,10,4,0,0,0,7,0,0,0,16,10,5,4,0
"gene3703",30,0,0,35,28,32,24,27,22,4,10,29,77,197,59,20,103
"gene3704",2,1,0,23,8,2,0,0,5,0,0,0,18,23,5,7,2
"gene3705",30,14,0,7,16,19,45,0,11,0,4,20,15,27,16,20,26
"gene3706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"gene3708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3709",0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,6
"gene371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3711",2,15,0,3,6,0,0,0,0,0,6,0,0,15,12,3,5
"gene3712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3713",15,47,0,19,13,20,24,0,18,0,11,16,48,60,31,24,12
"gene3714",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"gene3715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3719",20,45,0,52,42,29,6,0,6,1,7,0,57,58,65,4,27
"gene372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3720",0,0,0,1,2,0,7,0,0,12,0,0,10,8,0,3,13
"gene3721",10,27,0,42,51,35,37,17,10,18,16,11,55,99,134,40,69
"gene3722",0,20,0,18,45,23,52,4,6,18,7,15,61,45,68,52,86
"gene3723",30,19,9,196,228,64,47,0,13,7,43,0,217,128,249,82,91
"gene3724",8,13,0,63,139,22,45,13,19,15,14,15,104,69,75,36,63
"gene3725",38,87,6,69,44,83,51,6,50,2,19,6,132,58,90,18,63
"gene3726",123,190,31,197,137,115,129,60,67,6,36,158,179,507,320,73,153
"gene3727",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"gene3728",0,0,0,11,0,0,0,0,0,0,0,6,6,2,0,0,0
"gene3729",17,17,0,12,6,15,7,0,8,0,6,0,0,15,31,3,0
"gene373",0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
"gene3730",20,36,1,19,42,13,0,0,7,0,4,21,20,36,23,17,29
"gene3731",15,58,0,28,17,20,0,10,6,9,19,7,13,6,24,6,31
"gene3732",11,7,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0
"gene3733",0,2,0,1,0,0,0,0,5,0,0,10,0,0,7,0,0
"gene3734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3737",3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
"gene3738",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3739",10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"gene374",356,513,82,578,477,524,185,23,206,14,89,162,523,920,807,334,413
"gene3740",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3741",4,2,0,8,10,4,0,0,1,0,0,6,9,4,7,0,2
"gene3742",0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,0,8
"gene3743",1,0,0,0,1,0,0,0,1,0,0,0,6,2,0,0,7
"gene3744",0,8,0,4,0,8,0,0,0,0,0,0,0,1,0,1,5
"gene3745",29,6,5,103,39,49,17,10,13,25,11,56,75,151,64,77,87
"gene3746",7,8,9,44,46,30,24,0,18,1,21,0,72,99,77,33,72
"gene3747",0,0,0,17,5,27,0,0,6,0,9,6,8,17,2,0,2
"gene3748",6,0,0,17,6,41,0,0,12,0,8,8,7,3,0,12,0
"gene3749",79,136,8,130,162,89,68,0,48,1,7,470,128,1238,294,90,277
"gene375",5,5,0,0,7,8,0,0,3,0,0,9,25,0,8,20,0
"gene3750",4,19,0,5,3,15,9,0,2,1,1,7,0,14,33,0,1
"gene3751",67,62,4,40,81,57,43,0,27,0,14,28,48,135,119,23,24
"gene3752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3754",5,0,0,13,18,10,23,5,3,0,7,0,10,12,8,2,9
"gene3755",50,32,10,98,88,33,86,0,18,11,4,25,90,145,72,23,46
"gene3756",1,20,5,8,9,7,0,4,1,0,1,0,0,11,4,3,0
"gene3757",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"gene3758",7,15,0,5,11,4,0,0,3,0,0,0,4,9,11,0,0
"gene3759",4,0,0,1,5,6,8,0,5,0,3,6,9,8,0,2,9
"gene376",11,28,0,71,25,26,23,7,17,0,16,28,102,256,62,56,121
"gene3760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3763",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3765",26,9,9,11,23,23,4,0,21,0,5,21,12,19,54,1,22
"gene3766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3767",353,375,48,410,383,426,223,55,101,25,83,421,357,1037,464,169,432
"gene3768",3,11,0,8,25,0,0,0,0,0,0,0,9,2,0,0,2
"gene3769",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene377",30,24,0,44,36,71,29,0,16,0,6,19,25,148,71,30,107
"gene3770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3771",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"gene3773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3774",1,0,0,4,4,0,0,0,0,0,0,0,7,5,0,2,6
"gene3775",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene3776",7,9,0,16,5,23,8,0,8,0,0,15,0,27,32,27,24
"gene3777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3779",0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0
"gene378",58,27,12,40,14,41,26,0,11,0,13,12,31,67,76,30,25
"gene3780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3781",0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,0,0
"gene3782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3784",1,0,0,0,2,0,7,0,0,0,0,0,0,4,2,0,0
"gene3785",17,6,0,6,1,12,0,1,1,0,2,26,2,6,26,15,2
"gene3786",7,0,13,0,0,0,7,6,3,0,4,0,0,5,16,0,0
"gene3787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3789",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene379",0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3790",0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"gene3791",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
"gene3792",33,276,28,214,94,438,126,30,99,49,34,28,104,662,464,256,364
"gene3793",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
"gene3794",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene3795",0,0,0,1,0,8,0,0,0,0,1,0,0,2,5,0,1
"gene3796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3797",29,48,0,32,46,64,39,0,27,0,11,124,105,180,73,39,25
"gene3798",44,59,0,37,35,59,47,2,16,0,7,46,94,125,89,55,36
"gene3799",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene38",0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,1
"gene380",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3800",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3801",2,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,3
"gene3802",3,0,0,9,0,10,0,0,1,0,0,0,0,8,9,3,0
"gene3803",21,40,0,49,32,39,18,8,15,0,10,39,23,117,62,45,44
"gene3804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3805",12,17,0,31,25,25,39,0,10,0,0,0,32,31,38,11,9
"gene3806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene381",2,0,0,5,6,6,0,0,5,0,4,0,3,0,11,10,0
"gene3810",1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"gene3811",1,5,0,0,7,11,0,0,5,0,1,0,0,8,27,1,0
"gene3812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"gene3813",23,26,6,20,20,14,17,0,2,0,7,3,9,30,23,12,25
"gene3814",6,9,6,6,0,14,5,0,0,2,0,0,0,16,26,0,7
"gene3815",23,22,0,21,11,8,12,0,4,0,1,53,37,179,98,13,32
"gene3816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3817",6,7,0,10,23,6,0,0,1,0,2,5,9,7,11,6,9
"gene3818",54,38,6,39,43,22,38,10,10,0,14,29,8,128,68,28,95
"gene3819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene382",6,13,7,4,5,12,0,0,4,0,0,0,0,19,10,0,0
"gene3820",68,27,0,54,67,52,14,0,46,0,10,0,9,91,68,4,21
"gene3821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3825",14,36,0,22,10,45,29,0,8,0,11,44,29,125,59,20,59
"gene3826",12,15,0,20,9,6,14,0,3,0,0,24,10,53,17,0,5
"gene3827",0,0,0,2,2,1,0,0,4,0,4,0,0,34,14,1,11
"gene3828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene383",2,4,0,3,6,7,0,0,8,0,0,0,8,5,8,2,17
"gene3830",2,16,0,3,8,6,8,0,8,0,2,0,0,3,18,16,0
"gene3831",25,14,0,34,25,51,18,9,12,1,11,17,34,64,96,11,71
"gene3832",125,132,13,90,123,212,50,2,41,1,18,79,110,268,215,29,109
"gene3833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3834",519,725,49,405,567,566,283,46,202,63,138,650,497,1387,1448,343,584
"gene3835",93,110,11,75,46,79,35,14,42,0,21,171,25,260,215,60,97
"gene3836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"gene3837",0,6,9,7,6,8,9,0,0,0,0,17,1,51,4,3,11
"gene3838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3839",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"gene384",2,23,0,2,3,4,0,0,5,0,7,8,19,45,21,13,15
"gene3840",0,2,0,0,0,7,0,0,2,0,0,0,0,3,0,0,0
"gene3841",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"gene3842",7,17,2,0,0,16,16,0,7,0,0,4,0,21,8,0,0
"gene3843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3844",3,27,0,11,2,4,0,0,5,0,0,0,25,12,10,4,0
"gene3845",8,30,0,18,22,34,27,12,7,0,8,18,21,25,17,14,30
"gene3846",16,6,7,30,13,31,17,0,5,0,2,24,39,50,55,10,24
"gene3847",107,429,39,121,72,98,88,4,68,6,11,246,114,768,276,53,160
"gene3848",1,0,4,9,4,9,9,0,7,0,7,0,0,13,14,3,2
"gene3849",8,15,0,7,0,3,3,0,6,7,0,16,2,5,0,0,0
"gene385",6,7,0,17,9,9,0,0,1,0,0,0,0,19,21,3,9
"gene3850",4,0,0,10,6,29,13,0,0,0,0,11,1,15,11,0,5
"gene3851",43,47,22,21,18,36,4,10,38,0,8,29,13,32,181,5,54
"gene3852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3853",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3854",8,2,0,2,2,1,0,0,2,0,0,0,0,0,5,0,0
"gene3855",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
"gene3856",27,18,0,10,14,10,0,3,6,0,0,27,14,51,28,8,16
"gene3857",0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene3858",0,0,0,0,9,0,0,0,0,0,0,0,0,1,2,0,1
"gene3859",1,0,0,0,3,21,11,0,3,0,0,0,0,0,0,0,0
"gene386",20,33,0,22,38,24,0,0,11,0,1,8,12,51,41,14,5
"gene3860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3861",1024,833,164,1558,1073,1304,620,62,442,59,371,565,1210,2185,1611,557,797
"gene3862",13,31,5,23,19,8,6,0,6,0,7,1,28,51,39,12,5
"gene3863",3,10,0,5,4,3,0,0,2,0,0,0,10,0,0,0,0
"gene3864",0,0,0,1,0,1,3,0,0,0,0,0,0,0,10,0,0
"gene3865",2,3,0,5,0,0,0,0,2,0,0,10,0,5,0,0,0
"gene3866",11,2,0,32,29,14,0,0,3,0,21,4,9,111,16,10,26
"gene3867",48,35,0,79,40,43,48,1,13,0,4,8,35,76,49,14,33
"gene3868",0,0,0,3,0,6,0,0,0,0,0,0,0,1,0,0,7
"gene3869",0,0,0,4,10,0,0,0,2,0,0,0,6,11,8,10,3
"gene387",41,63,0,85,104,39,21,0,17,0,1,33,44,129,70,11,51
"gene3870",17,0,4,44,9,3,0,7,1,0,2,0,0,26,14,0,12
"gene3871",6,11,0,12,3,23,9,0,6,0,0,7,27,13,35,11,13
"gene3872",11,47,0,47,31,16,29,0,12,0,12,46,39,123,85,25,22
"gene3873",45,98,10,84,74,92,35,8,31,9,3,39,35,102,100,17,34
"gene3874",30,110,8,21,29,67,11,25,14,16,8,13,0,43,67,6,15
"gene3875",34,82,41,6,5,136,94,14,74,5,22,9,54,84,57,27,23
"gene3876",8,5,0,0,0,4,0,0,0,0,0,3,21,4,2,7,1
"gene3877",38,80,14,55,56,32,23,0,11,0,10,124,47,117,161,46,79
"gene3878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3879",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene388",8,36,10,0,18,5,4,0,4,0,0,6,0,12,12,15,4
"gene3880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3884",0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,0,2
"gene3885",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3886",43,6,0,33,14,29,6,0,2,0,0,0,6,18,6,9,5
"gene3887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3888",0,0,0,6,0,1,0,0,0,0,0,0,0,9,0,0,0
"gene3889",11,11,0,12,10,10,13,6,14,0,0,17,14,37,28,3,7
"gene389",9,46,20,19,40,29,17,9,8,10,0,97,47,235,111,23,49
"gene3890",2,6,0,0,7,2,0,0,0,0,3,0,0,24,0,0,0
"gene3891",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3892",29,31,2,58,89,10,5,0,5,4,4,29,63,65,32,13,68
"gene3893",7,19,6,17,9,11,14,0,6,0,0,11,7,22,29,0,18
"gene3894",15,16,0,15,5,47,10,0,7,0,16,5,20,0,6,55,6
"gene3895",0,0,0,0,0,5,2,0,1,0,6,0,15,0,2,9,0
"gene3896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3897",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"gene3898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3899",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene39",7,0,0,2,0,11,0,0,2,0,0,0,0,0,0,0,0
"gene390",1,3,0,6,0,14,5,1,5,0,0,0,0,23,23,0,0
"gene3900",0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene3901",3,2,0,14,8,8,5,0,3,0,0,0,0,5,11,14,0
"gene3902",9,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1
"gene3903",0,0,0,4,0,0,0,0,0,0,5,0,0,0,15,0,0
"gene3904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3905",20,44,0,36,12,32,0,8,6,0,5,21,17,23,26,27,15
"gene3906",2,8,0,4,11,0,0,0,9,0,0,0,0,14,4,3,5
"gene3907",9,3,0,9,17,2,0,0,1,0,4,0,17,9,9,0,6
"gene3908",11,30,4,40,34,123,26,0,22,6,5,28,73,78,82,23,41
"gene3909",2,8,0,1,5,20,6,0,6,0,1,0,17,27,19,9,5
"gene391",6,0,0,11,11,9,0,4,5,0,1,10,26,26,30,13,15
"gene3910",12,18,0,11,16,9,0,1,7,0,1,2,3,21,22,7,7
"gene3911",18,10,7,26,10,12,62,0,3,0,4,6,61,69,66,17,21
"gene3912",0,0,0,3,0,0,0,0,0,0,0,0,0,6,14,10,0
"gene3913",34,22,1,47,44,85,16,0,26,23,16,10,59,178,94,30,72
"gene3914",5,34,0,31,27,23,6,0,5,0,1,4,15,23,32,5,13
"gene3915",8,0,0,13,4,17,0,0,0,0,0,0,10,4,23,5,6
"gene3916",1,0,0,0,11,0,0,0,0,0,0,0,0,13,1,0,4
"gene3917",1,8,0,0,0,7,0,0,1,0,0,4,0,0,4,5,0
"gene3918",33,20,0,65,64,68,67,7,28,1,19,0,75,118,74,11,42
"gene3919",0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0
"gene392",124,216,6,251,207,56,42,2,15,0,19,1033,162,761,341,88,370
"gene3920",0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"gene3921",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene3922",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3923",0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0
"gene3924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3925",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3926",9,0,0,0,5,0,0,0,1,0,0,24,8,0,0,9,0
"gene3927",26,33,0,12,24,42,20,1,10,0,0,105,24,13,80,8,8
"gene3928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene393",31,50,14,76,149,45,12,20,16,15,11,127,130,466,114,76,154
"gene3930",6,11,0,2,3,0,27,8,8,13,0,15,42,32,12,1,52
"gene3931",0,0,0,0,0,0,2,0,0,12,0,0,0,0,3,0,0
"gene3932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3933",17,8,3,9,15,18,16,0,3,8,4,17,14,42,24,1,8
"gene3934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3935",2,0,10,3,0,2,0,0,0,0,1,5,0,0,0,1,5
"gene3936",31,32,11,90,68,67,14,0,50,5,16,37,17,128,138,13,89
"gene3937",71,21,19,164,142,40,26,7,58,0,31,84,72,263,167,49,92
"gene3938",87,116,21,164,190,50,57,7,30,32,8,128,97,411,129,91,80
"gene3939",22,19,0,13,5,16,3,0,7,5,2,12,8,26,44,0,9
"gene394",8,12,0,16,7,8,0,0,2,0,3,22,12,13,11,9,13
"gene3940",28,32,0,5,15,28,11,0,18,0,5,11,14,44,40,3,14
"gene3941",71,89,4,124,123,219,70,17,67,9,45,89,91,157,193,80,39
"gene3942",0,5,0,1,2,0,6,0,0,0,0,0,0,5,13,0,1
"gene3943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3944",9,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0
"gene3945",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"gene3946",93,64,0,11,54,61,52,8,40,0,10,21,28,84,106,25,50
"gene3947",17,13,2,31,17,58,6,23,16,13,18,63,161,286,138,58,119
"gene3948",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene395",0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,2,1
"gene3950",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"gene3951",0,0,0,10,0,3,0,0,0,0,0,0,0,0,4,3,0
"gene3952",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene3953",99,61,11,140,130,149,84,22,58,27,42,36,98,362,251,89,123
"gene3954",0,11,0,12,0,16,0,0,3,0,0,21,15,20,14,2,17
"gene3955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3956",11,27,14,24,26,25,8,0,10,5,1,27,25,72,58,18,29
"gene3957",0,7,1,0,1,7,0,0,2,0,3,0,0,11,0,0,0
"gene3958",7,0,0,4,0,7,6,0,0,5,3,0,6,0,0,0,0
"gene3959",2,20,0,6,0,7,0,0,1,0,0,0,0,16,8,0,0
"gene396",1,28,0,3,3,3,0,0,2,0,0,1,4,18,20,5,0
"gene3960",14,5,10,16,22,3,24,0,17,14,9,10,15,29,15,19,10
"gene3961",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0
"gene3962",9,8,0,6,5,2,0,0,13,0,0,2,4,12,25,2,0
"gene3963",5,3,0,12,1,8,0,0,1,0,0,0,0,20,4,0,0
"gene3964",4,6,0,45,9,9,0,2,3,0,0,0,3,0,0,8,11
"gene3965",39,46,12,116,68,79,44,0,22,1,18,13,67,109,92,41,41
"gene3966",0,0,0,6,2,12,23,0,2,0,2,12,5,17,22,3,25
"gene3967",19,9,4,27,25,32,26,0,2,0,11,0,60,53,16,30,25
"gene3968",3,0,0,12,7,1,4,0,0,0,3,5,0,19,11,0,6
"gene3969",0,11,0,14,5,16,24,0,9,0,2,5,9,32,27,7,18
"gene397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3971",7,9,0,17,17,0,0,0,0,0,5,14,0,13,13,0,6
"gene3972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3973",0,0,0,6,11,3,0,0,2,0,0,3,3,0,0,20,0
"gene3974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3977",0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0
"gene3978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3979",38,64,0,102,36,60,9,1,24,27,5,25,43,84,89,34,27
"gene398",8,5,0,0,1,6,0,0,0,0,0,8,4,11,3,0,3
"gene3980",291,449,59,1000,799,375,176,43,130,57,57,696,599,2182,836,308,666
"gene3981",39,16,6,201,119,30,19,6,14,16,10,24,58,116,49,15,48
"gene3982",0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,5
"gene3983",2,8,0,2,7,30,0,0,11,0,6,22,21,40,30,18,11
"gene3984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene3985",2,0,0,3,6,6,0,0,0,0,0,0,0,2,0,0,0
"gene3986",27,18,14,66,43,33,18,2,11,0,5,34,14,94,29,2,21
"gene3987",16,9,0,7,6,5,13,0,1,0,5,22,10,23,17,15,4
"gene3988",0,14,0,11,19,0,0,0,1,0,2,19,0,37,28,14,5
"gene3989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene399",40,21,5,33,22,46,28,0,29,0,3,12,48,77,44,24,12
"gene3990",5019,2476,263,3875,4241,8061,1420,208,118,307,410,2503,583,13750,3145,596,1013
