X22_mock_A	X22_mock_B	X22_mock_C	X22_WNV_A	X22_WNV_B	X22_WNV_C	X26_mock_A	X26_mock_B	X26_mock_C	X26_WNV_A	X26_WNV_B	X26_WNV_C	X30_mock_A	X30_mock_B	X30_mock_C	X30_WNV_A	X30_WNV_B	X30_WNV_C
gene9002	10	15	0	12	11	12	13	4	2	4	3	3	12	3	8	6	1	6
gene9003	8	5	0	3	2	6	0	0	0	0	0	2	2	1	7	5	0	0
gene9004	0	0	0	3	1	0	8	0	0	0	0	0	0	4	3	5	5	3
gene9005	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
gene9006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9007	0	0	0	5	0	3	0	1	2	0	0	1	0	0	0	1	2	0
gene9008	6	3	0	5	3	2	6	1	0	5	0	2	4	0	4	6	3	0
gene9009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene901	2	5	0	3	3	3	2	1	0	6	0	2	0	0	8	2	2	0
gene9010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9011	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9012	2	4	0	15	3	12	7	0	0	5	0	1	4	19	15	4	0	4
gene9013	8	8	0	13	13	18	18	15	0	12	3	4	0	35	36	9	7	8
gene9014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9016	0	5	0	0	0	0	1	14	0	0	0	0	0	2	1	0	0	4
gene9017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9018	21	39	3	23	48	16	60	20	2	28	2	12	19	42	104	45	26	20
gene9019	0	14	0	3	15	0	0	2	0	6	0	0	0	7	11	8	2	2
gene902	0	2	0	3	0	7	4	1	0	8	0	1	1	2	3	10	5	4
gene9020	3	6	0	1	1	5	4	1	0	3	0	1	0	0	3	8	0	2
gene9021	4	0	0	0	5	0	5	0	0	4	0	0	2	7	14	2	5	5
gene9022	25	20	0	27	15	11	13	4	2	8	0	2	10	12	54	18	14	26
gene9023	6	15	0	4	8	8	3	0	0	3	0	1	0	6	4	11	5	0
gene9024	0	2	0	4	0	0	0	3	0	0	0	0	0	0	1	5	1	1
gene9025	0	0	0	1	1	9	0	0	2	2	0	0	1	2	1	4	0	1
gene9026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9028	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
gene9029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene903	57	32	0	68	44	38	65	18	4	21	9	22	5	16	66	66	13	31
gene9030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9036	0	7	0	1	0	0	14	0	0	3	0	0	0	0	0	0	0	0
gene9037	0	8	0	0	0	0	4	0	0	3	0	0	2	0	1	1	0	0
gene9038	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9039	0	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	1
gene904	6	10	6	11	6	5	15	15	1	4	0	1	5	1	13	19	3	0
gene9040	2	0	0	6	0	1	5	0	0	0	0	0	0	0	1	1	0	9
gene9041	7	1	0	3	2	7	2	8	0	0	0	0	0	4	17	5	0	4
gene9042	3	3	0	15	9	8	21	2	1	10	0	2	0	2	8	20	10	7
gene9043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gene9044	3	0	0	4	13	1	0	0	1	0	0	1	0	0	3	0	0	0
gene9045	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0
gene9046	101	39	11	92	68	60	137	24	5	45	2	14	76	48	225	118	19	74
gene9047	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
gene9048	2	8	0	7	0	0	1	0	8	4	0	1	0	0	11	22	7	5
gene9049	9	11	0	8	12	3	11	3	0	4	0	2	1	12	9	9	2	12
gene905	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
gene9050	4	7	0	0	9	2	1	0	0	3	0	1	0	9	2	10	4	5
gene9051	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene9052	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9053	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0
gene9054	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
gene9055	76	82	18	151	146	50	149	52	14	111	3	30	38	50	153	280	55	85
gene9056	105	132	25	154	218	78	168	105	16	146	11	31	49	75	246	408	69	101
gene9057	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene9058	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0
gene9059	3	4	0	5	5	5	7	0	0	4	0	1	3	3	6	4	3	20
gene906	82	65	11	99	89	77	104	33	9	61	5	29	58	56	221	112	46	76
gene9060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9061	5	4	0	2	0	0	1	0	0	2	0	0	0	0	1	0	0	0
gene9062	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene9063	2	0	0	2	3	0	0	3	0	6	0	0	0	0	11	10	2	1
gene9064	5	5	0	0	1	0	3	0	0	4	0	0	0	1	7	0	6	2
gene9065	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9067	6	19	2	13	20	7	15	0	1	2	1	4	3	21	45	24	14	17
gene9068	30	29	2	93	114	84	18	0	7	12	0	11	22	20	69	80	16	26
gene9069	0	6	0	10	1	5	8	6	0	5	0	0	0	7	5	14	2	9
gene907	6	0	0	17	0	0	0	1	0	3	0	0	0	3	0	5	0	7
gene9070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9071	2	7	0	8	9	7	1	1	0	5	0	0	2	7	7	7	0	6
gene9072	0	0	0	2	0	0	1	1	1	2	0	0	0	0	3	4	0	0
gene9073	0	0	0	0	0	2	0	5	0	1	0	0	0	1	0	0	0	1
gene9074	18	25	7	19	18	22	25	6	3	10	2	6	12	29	20	21	13	12
gene9075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9076	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9078	56	62	0	64	32	32	42	25	4	33	4	10	23	21	73	51	27	34
gene9079	7	5	8	1	12	4	7	3	2	7	0	6	4	13	24	23	1	1
gene908	24	9	2	35	35	8	17	10	0	5	0	1	2	5	17	37	5	11
gene9080	24	7	0	20	9	14	4	0	0	5	0	4	4	17	19	14	1	0
gene9081	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	10	0	0
gene9082	8	12	0	16	14	3	4	8	0	6	0	4	0	5	6	16	0	2
gene9083	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9085	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0
gene9086	4	13	0	12	5	7	25	11	1	19	0	3	27	0	50	52	7	17
gene9087	0	9	0	3	2	0	6	1	0	0	0	2	0	0	1	2	0	5
gene9088	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
gene9089	11	5	0	28	19	9	1	9	6	3	0	0	7	0	25	10	10	10
gene909	0	0	0	5	0	0	1	0	0	0	2	1	2	11	9	2	1	3
gene9090	4	0	0	3	1	0	0	1	1	1	7	0	9	0	6	0	1	8
gene9091	54	39	1	83	90	59	79	21	14	44	1	19	43	38	102	77	20	32
gene9092	25	51	2	51	35	41	41	12	0	33	0	11	60	38	184	86	27	39
gene9093	0	1	0	2	0	1	11	0	0	9	0	2	1	0	8	4	1	1
gene9094	0	3	0	4	5	2	0	2	0	0	0	0	0	0	1	6	0	3
gene9095	0	0	0	3	0	1	1	7	0	3	0	4	0	0	0	3	0	0
gene9096	25	34	2	45	54	37	14	15	5	7	0	3	41	33	193	53	22	43
gene9097	3	0	0	9	2	6	2	2	0	1	0	2	0	2	0	6	0	0
gene9098	15	9	0	8	7	2	9	8	1	0	0	0	3	1	14	12	8	15
gene9099	7	6	0	21	12	11	24	9	0	8	0	2	7	18	25	25	2	3
gene91	3	6	0	3	3	1	4	3	0	8	0	0	0	2	2	1	4	1
gene910	3	33	0	23	7	12	10	3	3	8	0	2	41	15	88	29	15	21
gene9100	1	11	1	17	9	9	7	4	0	4	0	0	13	9	16	20	1	11
gene9101	0	0	0	0	0	2	2	1	0	0	0	0	0	2	1	5	0	1
gene9102	2	0	0	6	2	4	1	4	0	4	0	0	1	0	11	2	2	0
gene9103	8	10	0	12	4	10	28	18	0	14	3	3	9	3	26	19	5	3
gene9104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9105	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
gene9106	0	1	0	0	3	2	2	2	0	1	0	0	0	2	7	8	5	2
gene9107	3	4	3	3	0	4	9	1	0	2	0	2	1	5	11	9	0	5
gene9108	8	37	0	52	14	15	15	8	0	9	0	11	10	19	93	51	44	58
gene9109	15	7	7	5	4	7	14	1	1	12	0	1	2	4	10	7	8	1
gene911	1	2	1	3	8	5	4	2	0	5	0	5	1	19	6	5	4	9
gene9110	4	0	0	1	2	1	3	7	1	1	0	0	0	0	3	4	0	2
gene9111	65	33	5	87	96	65	43	11	1	24	0	6	13	37	81	47	20	11
gene9112	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0
gene9113	1	25	0	5	10	2	9	0	0	4	3	0	0	5	46	13	4	6
gene9114	0	0	0	5	3	3	4	0	0	4	0	1	2	0	7	3	1	2
gene9115	5	6	0	3	3	2	10	3	0	1	3	6	5	10	19	13	4	10
gene9116	39	39	0	114	159	66	34	17	1	26	7	15	8	10	115	67	24	61
gene9117	45	53	17	116	142	61	58	12	2	44	14	26	9	2	131	62	37	65
gene9118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9119	46	123	16	70	69	54	81	28	9	43	3	9	27	38	119	80	19	26
gene912	0	1	0	1	0	0	0	0	0	2	0	0	0	1	1	2	3	0
gene9120	4	1	0	0	1	3	0	0	0	1	0	0	0	2	1	0	0	1
gene9121	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
gene9122	33	36	1	29	38	18	32	9	0	30	0	9	55	7	55	70	9	24
gene9123	0	0	0	4	1	0	5	0	0	2	0	0	0	0	0	1	0	0
gene9124	6	19	1	1	10	5	8	2	0	27	1	3	6	6	15	11	4	11
gene9125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9126	17	15	0	6	7	13	9	5	1	3	1	2	2	22	12	29	6	3
gene9127	26	15	2	86	122	102	15	11	0	7	1	2	7	16	67	45	9	39
gene9128	26	37	3	66	34	28	33	12	1	12	0	1	8	15	53	50	12	17
gene9129	136	96	8	164	167	125	164	64	6	86	8	27	64	74	202	154	77	88
gene913	30	31	6	66	24	20	26	13	1	14	3	11	173	65	425	124	41	71
gene9130	13	14	1	42	77	65	42	4	0	14	2	12	27	14	47	33	26	34
gene9131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9132	7	21	0	2	7	0	30	9	7	11	0	2	0	0	9	12	0	1
gene9133	0	7	0	3	0	0	2	1	0	0	0	0	0	0	3	1	0	0
gene9134	3	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0
gene9135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9136	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2
gene9137	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
gene9138	4	9	0	1	2	1	2	3	1	0	0	2	0	0	2	3	0	0
gene9139	2	0	0	8	9	1	3	2	0	2	0	1	0	0	2	6	7	2
gene914	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
gene9140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9141	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
gene9142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9143	2	0	0	0	7	4	13	4	3	1	0	6	0	8	14	6	2	3
gene9144	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
gene9145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0
gene9146	0	5	0	4	8	1	2	0	2	1	0	0	5	1	2	1	0	2
gene9147	4	25	0	24	7	16	8	4	0	5	0	0	0	4	0	3	3	5
gene9148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
gene9149	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene915	25	1	0	7	1	0	7	1	0	1	0	1	1	3	12	18	4	5
gene9150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene9151	1	3	0	7	3	2	0	0	0	0	0	0	3	0	1	6	0	2
gene9152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9153	3	9	0	5	7	5	8	1	0	5	0	0	11	3	12	24	27	19
gene9154	0	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4
gene9155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9156	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
gene9157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9158	0	0	0	3	3	1	3	0	0	0	0	0	0	3	11	3	3	4
gene9159	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9160	0	0	0	2	1	1	4	0	0	1	0	0	0	2	0	4	0	8
gene9161	9	2	1	4	9	0	17	0	0	1	0	2	0	0	5	3	11	0
gene9162	0	0	0	3	0	1	0	2	0	1	0	0	0	0	0	1	0	0
gene9163	6	1	0	5	7	3	4	1	0	3	0	5	6	0	13	7	0	12
gene9164	4	0	0	1	1	0	3	0	0	6	0	1	16	0	4	1	3	0
gene9165	0	4	0	5	2	0	2	0	0	0	0	0	4	0	3	7	2	0
gene9166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9168	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9169	0	0	0	3	2	1	4	0	0	0	0	0	0	0	0	0	0	1
gene917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9170	8	7	0	13	11	12	6	8	0	5	0	7	0	10	10	13	10	6
gene9171	10	57	8	18	36	40	5	5	1	21	4	2	34	27	115	41	14	18
gene9172	3	2	0	16	2	3	0	0	0	1	0	1	3	0	3	12	8	8
gene9173	10	3	2	19	5	4	6	0	0	2	5	2	4	1	13	8	2	13
gene9174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9175	1	2	0	6	4	0	0	3	0	2	0	2	0	1	4	0	0	10
gene9176	6	11	0	3	5	2	1	0	0	1	0	0	2	2	0	5	4	2
gene9177	586	449	46	505	635	468	578	161	33	221	16	96	332	440	1076	419	196	374
gene9178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9179	1	0	0	0	2	2	0	0	3	1	0	3	0	7	0	1	0	0
gene918	4	4	0	0	3	2	0	0	0	0	0	0	0	0	8	4	0	5
gene9180	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
gene9181	3	0	0	4	15	0	4	0	0	1	0	2	0	6	6	5	1	0
gene9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9183	5	1	0	5	1	0	0	0	0	0	0	0	0	4	0	7	0	14
gene9184	0	0	0	1	1	1	0	0	0	1	0	0	0	0	11	1	0	1
gene9185	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
gene9186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7
gene9187	26	16	4	47	39	34	48	14	2	49	0	1	9	49	76	36	25	22
gene9188	4	13	0	5	2	3	5	3	0	10	0	0	3	0	3	3	0	1
gene9189	1	0	0	1	4	4	5	0	0	0	0	0	0	0	0	4	1	0
gene919	2	19	1	6	5	3	16	0	1	3	0	0	0	6	4	4	0	19
gene9190	0	0	0	6	4	3	6	0	0	1	0	4	0	0	0	2	0	12
gene9191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9192	0	1	0	8	2	1	1	0	0	5	0	0	1	7	3	4	3	9
gene9193	1	8	0	0	6	0	6	0	0	2	0	1	3	6	13	4	5	5
gene9194	4	0	1	12	3	0	5	1	0	3	0	1	0	2	3	8	1	0
gene9195	5	6	0	1	21	4	11	9	0	6	0	5	1	9	8	12	3	23
gene9196	3	2	0	3	13	7	3	2	0	4	1	0	1	3	3	1	10	7
gene9197	1	3	0	0	7	9	0	0	0	0	0	5	0	3	1	6	1	6
gene9198	15	11	0	12	8	3	14	3	0	12	0	0	12	25	12	22	7	7
gene9199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene92	46	68	7	81	55	27	107	21	1	58	7	12	22	28	74	59	17	29
gene920	37	36	2	56	88	41	53	19	3	41	1	14	36	29	145	28	24	61
gene9200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9201	14	19	0	17	46	14	32	22	0	16	0	5	6	6	43	56	18	10
gene9202	10	8	0	10	13	12	8	5	0	8	0	2	13	2	19	9	4	11
gene9203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9204	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	1	1	0
gene9205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9206	0	0	0	2	2	1	0	0	0	2	0	2	0	0	6	0	0	9
gene9207	0	1	0	3	0	0	1	0	0	1	0	0	3	0	3	3	0	0
gene9208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9209	22	14	1	11	14	19	20	1	2	9	0	2	15	6	15	27	3	19
gene921	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9210	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0
gene9211	53	56	2	126	121	76	103	28	15	50	9	18	36	89	203	169	34	64
gene9212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9214	2	0	0	0	6	6	0	0	0	0	0	0	0	0	6	0	0	0
gene9215	9	3	2	2	5	6	9	1	1	2	0	3	4	2	2	3	5	2
gene9216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9219	142	78	2	111	182	101	142	47	3	60	1	30	16	94	164	123	36	54
gene922	2	8	0	2	7	0	1	0	0	0	0	2	12	1	11	2	0	3
gene9220	2	19	7	8	2	4	5	0	0	8	0	0	1	2	13	17	0	0
gene9221	0	0	0	0	0	1	0	0	6	1	0	0	1	0	0	0	0	0
gene9222	11	19	1	19	12	13	25	4	0	18	5	12	2	20	22	16	5	14
gene9223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
gene9224	2	1	3	5	0	0	12	1	0	2	0	3	0	9	0	4	1	10
gene9225	928	612	61	1048	1263	909	881	279	37	398	62	196	328	612	1596	1056	444	714
gene9226	0	0	0	10	4	6	3	4	0	3	0	0	2	3	8	4	5	10
gene9227	1	3	0	0	3	3	6	1	0	1	0	0	0	0	3	0	0	0
gene9228	3	15	16	14	4	3	28	6	2	19	0	4	2	8	4	1	2	4
gene9229	9	8	3	17	8	0	5	9	0	9	0	0	0	11	7	6	4	1
gene923	4	7	3	4	4	4	17	8	0	3	0	0	6	1	17	14	3	2
gene9230	10	22	3	15	6	0	23	5	1	19	0	4	1	4	9	29	0	3
gene9231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9232	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9233	3	2	0	5	18	0	8	2	0	6	0	0	0	0	2	4	0	0
gene9234	100	41	3	74	99	62	78	46	3	32	5	23	22	88	231	91	51	67
gene9235	0	0	0	0	0	0	2	4	0	0	0	0	0	0	2	1	0	7
gene9236	2	2	0	7	3	1	8	0	0	3	0	1	1	0	4	12	2	9
gene9237	8	9	0	7	7	2	2	0	0	2	0	2	0	0	2	3	7	3
gene9238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9240	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9241	0	0	0	2	0	0	5	0	0	0	0	0	0	0	1	0	0	0
gene9242	2	3	0	1	1	13	2	8	1	3	0	0	17	0	11	8	0	2
gene9243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9244	5	11	1	6	14	9	9	2	0	3	0	1	3	14	7	9	19	4
gene9245	0	3	0	1	0	0	6	0	2	1	0	0	0	0	0	2	6	0
gene9246	11	12	1	39	46	19	11	1	0	2	0	3	20	10	28	26	2	0
gene9247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9248	5	28	0	53	3	9	9	4	0	8	1	1	7	8	22	26	2	6
gene9249	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	6	1	3
gene925	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9250	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gene9251	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
gene9252	6	9	1	9	8	3	5	5	0	3	0	0	8	5	10	30	2	0
gene9253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9254	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0
gene9255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9257	13	8	0	7	6	8	6	1	0	1	0	0	4	2	12	3	2	6
gene9258	7	6	0	11	6	4	2	0	0	3	0	1	0	0	4	10	1	2
gene9259	1	5	1	12	1	0	4	0	0	5	2	0	0	4	7	31	0	0
gene926	0	0	0	1	3	3	2	0	0	3	0	1	0	1	2	4	0	3
gene9260	13	0	0	3	0	4	8	0	0	0	0	0	0	0	5	4	0	0
gene9261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
gene9263	2	51	12	37	6	3	6	14	0	0	0	0	0	0	2	5	5	8
gene9264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9265	21	34	3	28	15	8	21	23	0	19	0	4	9	9	9	29	4	3
gene9266	1	6	0	7	6	8	3	1	0	0	0	5	0	1	10	4	8	1
gene9267	14	16	2	13	34	19	14	10	5	15	0	2	8	17	40	46	16	1
gene9268	0	0	0	0	1	0	2	0	0	0	0	0	0	2	2	4	3	0
gene9269	11	24	0	3	10	0	11	10	0	6	0	0	5	7	24	5	1	9
gene927	48	28	4	64	40	63	44	35	0	9	0	12	8	70	96	41	31	32
gene9270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9272	1	0	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0
gene9273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9274	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	1	0
gene9275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9276	7	0	0	6	0	1	0	0	0	0	0	1	0	1	5	2	0	0
gene9277	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0
gene9278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9279	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
gene928	28	21	0	25	23	15	50	16	1	20	0	12	9	5	41	50	15	17
gene9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9281	103	63	12	229	209	195	114	41	11	47	6	32	33	150	218	222	43	140
gene9282	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
gene9283	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2
gene9284	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1
gene9285	0	0	0	1	1	2	3	0	0	0	0	0	0	6	0	5	2	0
gene9286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9287	241	138	21	230	303	215	219	69	12	107	7	53	41	103	291	237	101	114
gene9288	4	1	0	12	4	4	0	0	0	0	0	0	0	0	5	2	0	4
gene9289	14	13	0	23	10	8	31	0	1	3	0	1	44	12	87	36	10	25
gene929	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9290	0	0	0	7	0	10	7	1	0	5	0	8	1	5	7	2	6	1
gene9291	0	0	0	0	2	0	1	2	0	0	0	0	0	0	2	0	4	0
gene9292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9294	1	2	0	1	0	9	6	8	0	0	0	3	0	0	10	0	0	1
gene9295	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
gene9296	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9297	0	1	0	6	1	0	2	0	0	1	0	2	0	2	1	3	0	0
gene9298	0	1	0	0	1	0	2	1	0	1	0	0	0	2	1	0	2	0
gene9299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
gene93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9300	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9301	2	4	0	0	9	2	2	4	0	3	0	3	0	1	3	6	0	3
gene9302	1	7	0	15	13	21	0	0	0	2	0	1	1	0	5	3	0	1
gene9303	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	1
gene9304	0	1	0	5	1	2	2	4	0	1	0	4	0	6	8	8	4	4
gene9305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene9306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
